Name,Status,Tenant,Site,Location,Rack,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Platform,Serial number,Asset tag,Region,Site Group,Position (U),Rack face,Airflow,IPv4 Address,IPv6 Address,Cluster,Virtual chassis,VC Position,VC Priority,Description,Comments,Contacts,Tags,Created,Last updated,Zabbix,Librenms,DNS Entry,Syslog Server,Operating System,High Availability,Backup,Offsite Backup
R2-PC-C23-B,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C23,PDU,Server Technology,CWG-48V54358/BB,,1917,,,PDXJ0000362,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-07-28 15:11,2022-07-28 15:11,False,False,False,False,,None,None,False
R2-PC-C24-B-FRONT,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C24,PDU,Server Technology,CWG-24V54358A9/BB,,1920,,,,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-07-28 15:54,2022-07-28 15:54,False,False,False,False,,None,None,False
R2-PC-C07-A,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C07,PDU,Raritan,PX3-574712U-V2,,2190,,,1UL9500002,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-04 21:28,2022-08-04 21:28,False,False,False,False,,None,None,False
R2-PC-C15-A,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C15,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2192,,,AOFX0000030,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-04 21:45,2022-08-04 21:45,False,False,False,False,,None,None,False
R2-PC-C15-B,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C15,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2193,,,AOFX0000028,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-04 21:48,2022-08-04 21:48,False,False,False,False,,None,None,False
R2-PC-C19-A,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C19,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2194,,,A0FX0000011,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-04 21:58,2022-08-04 21:58,False,False,False,False,,None,None,False
R2-PC-C19-B,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C19,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2195,,,AOFX0000016,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-04 22:01,2022-08-04 22:01,False,False,False,False,,None,None,False
R2-PC-C21-A,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C21,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2196,,,A0FX0000019,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-04 22:06,2022-08-04 22:06,False,False,False,False,,None,None,False
R2-PC-C21-B,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C21,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2197,,,AOFX0000024,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-04 22:15,2022-08-04 22:15,False,False,False,False,,None,None,False
R2-PC-C24-A FRONT,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C24,PDU,Server Technology,C2WG36CE-5PAE2M33,,2772,,,AJRL0000089,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-09-08 15:29,2022-11-17 21:15,False,False,False,False,,None,None,False
R2-PC-IRC10,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC10,Cooling,APC,ACRC501,,1090,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:54,False,False,False,False,,None,None,False
R2-PC-IRC9,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC9,Cooling,APC,ACRC501,,1089,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:54,False,False,False,False,,None,None,False
R2-PC-IRC8,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC8,Cooling,APC,ACRC501,,1088,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:53,False,False,False,False,,None,None,False
R2-PC-IRC7,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC7,Cooling,APC,ACRC501,,1087,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:53,False,False,False,False,,None,None,False
R2-PC-IRC6,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC6,Cooling,APC,ACRC501,,1086,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:52,False,False,False,False,,None,None,False
R2-PC-C22-B-BACK,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C22,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2734,,,ANUA0000108,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-09-08 12:50,2023-05-03 15:00,False,False,False,False,,None,None,False
R2-PC-IRC1,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC1,Cooling,APC,ACRC501,,1081,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:24,False,False,False,False,,None,None,False
R2-PC-C24-A-BACK,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-C24,PDU,Server Technology,C3WG36RL-GPJE2NT2,,2736,,,ANUA0000119,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-09-08 12:51,2023-05-03 15:00,False,False,False,False,,None,None,False
R2-PC-IRC5,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC5,Cooling,APC,ACRC501,,1085,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:52,False,False,False,False,,None,None,False
R2-PC-IRC4,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC4,Cooling,APC,ACRC501,,1084,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:51,False,False,False,False,,None,None,False
R2-PC-IRC2,Active,MGHPCC,Main Building,R2-Pod C,R2-PC-IRC2,Cooling,APC,ACRC501,,1082,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 16:49,False,False,False,False,,None,None,False
